ag_firstname,ag_lastname,ag_fullname,ag_id,release_date,title,summary,source_url,file_name,year,ag_ident,doc_type,unique_id
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-384,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830384.pdf,ord19830384.pdf,1983,47mattox,ORD,132
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-385,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830385.pdf,ord19830385.pdf,1983,47mattox,ORD,133
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-386,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830386.pdf,ord19830386.pdf,1983,47mattox,ORD,134
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-387,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830387.pdf,ord19830387.pdf,1983,47mattox,ORD,135
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-388,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830388.pdf,ord19830388.pdf,1983,47mattox,ORD,136
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-389,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830389.pdf,ord19830389.pdf,1983,47mattox,ORD,137
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-390,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830390.pdf,ord19830390.pdf,1983,47mattox,ORD,138
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-391,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830391.pdf,ord19830391.pdf,1983,47mattox,ORD,139
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-392,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830392.pdf,ord19830392.pdf,1983,47mattox,ORD,140
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-393,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830393.pdf,ord19830393.pdf,1983,47mattox,ORD,141
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-394,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830394.pdf,ord19830394.pdf,1983,47mattox,ORD,142
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-395,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830395.pdf,ord19830395.pdf,1983,47mattox,ORD,143
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-396,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830396.pdf,ord19830396.pdf,1983,47mattox,ORD,144
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-397,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830397.pdf,ord19830397.pdf,1983,47mattox,ORD,145
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-398,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830398.pdf,ord19830398.pdf,1983,47mattox,ORD,146
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-399,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830399.pdf,ord19830399.pdf,1983,47mattox,ORD,147
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-400,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830400.pdf,ord19830400.pdf,1983,47mattox,ORD,148
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-401,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830401.pdf,ord19830401.pdf,1983,47mattox,ORD,149
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-402,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830402.pdf,ord19830402.pdf,1983,47mattox,ORD,150
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-403,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830403.pdf,ord19830403.pdf,1983,47mattox,ORD,151
Jim,Mattox,Jim Mattox,956,1/1/83,ORD-404,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1983/pdf/ord19830404.pdf,ord19830404.pdf,1983,47mattox,ORD,152
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-405,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840406.pdf,ord19840406.pdf,1984,47mattox,ORD,153
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-406,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840406.pdf,ord19840406.pdf,1984,47mattox,ORD,154
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-407,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840407.pdf,ord19840407.pdf,1984,47mattox,ORD,155
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-408,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840408.pdf,ord19840408.pdf,1984,47mattox,ORD,156
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-409,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840409.pdf,ord19840409.pdf,1984,47mattox,ORD,157
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-410,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840410.pdf,ord19840410.pdf,1984,47mattox,ORD,158
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-411,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840411.pdf,ord19840411.pdf,1984,47mattox,ORD,159
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-412,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840412.pdf,ord19840412.pdf,1984,47mattox,ORD,160
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-413,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840413.pdf,ord19840413.pdf,1984,47mattox,ORD,161
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-414,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840414.pdf,ord19840414.pdf,1984,47mattox,ORD,162
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-415,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840415.pdf,ord19840415.pdf,1984,47mattox,ORD,163
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-416,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840416.pdf,ord19840416.pdf,1984,47mattox,ORD,164
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-417,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840417.pdf,ord19840417.pdf,1984,47mattox,ORD,165
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-418,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840418.pdf,ord19840418.pdf,1984,47mattox,ORD,166
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-419,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840419.pdf,ord19840419.pdf,1984,47mattox,ORD,167
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-420,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840420.pdf,ord19840420.pdf,1984,47mattox,ORD,168
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-421,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840421.pdf,ord19840421.pdf,1984,47mattox,ORD,169
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-422,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840422.pdf,ord19840422.pdf,1984,47mattox,ORD,170
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-423,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840423.pdf,ord19840423.pdf,1984,47mattox,ORD,171
Jim,Mattox,Jim Mattox,956,1/1/84,ORD-424,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1984/pdf/ord19840424.pdf,ord19840424.pdf,1984,47mattox,ORD,172
Jim,Mattox,Jim Mattox,956,1/1/85,ORD-425,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1985/pdf/ord19850425.pdf,ord19850425.pdf,1985,47mattox,ORD,173
Jim,Mattox,Jim Mattox,956,1/1/85,ORD-426,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1985/pdf/ord19850426.pdf,ord19850426.pdf,1985,47mattox,ORD,174
Jim,Mattox,Jim Mattox,956,1/1/85,ORD-427,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1985/pdf/ord19850427.pdf,ord19850427.pdf,1985,47mattox,ORD,175
Jim,Mattox,Jim Mattox,956,1/1/85,ORD-428,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1985/pdf/ord19850428.pdf,ord19850428.pdf,1985,47mattox,ORD,176
Jim,Mattox,Jim Mattox,956,1/1/85,ORD-429,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1985/pdf/ord19850429.pdf,ord19850429.pdf,1985,47mattox,ORD,177
Jim,Mattox,Jim Mattox,956,1/1/85,ORD-430,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1985/pdf/ord19850430.pdf,ord19850430.pdf,1985,47mattox,ORD,178
Jim,Mattox,Jim Mattox,956,1/1/85,ORD-431,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1985/pdf/ord19850431.pdf,ord19850431.pdf,1985,47mattox,ORD,179
Jim,Mattox,Jim Mattox,956,1/1/85,ORD-432,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1985/pdf/ord19850432.pdf,ord19850432.pdf,1985,47mattox,ORD,180
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-433,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860433.pdf,ord19860433.pdf,1986,47mattox,ORD,181
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-434,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860434.pdf,ord19860434.pdf,1986,47mattox,ORD,182
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-435,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860435.pdf,ord19860435.pdf,1986,47mattox,ORD,183
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-436,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860436.pdf,ord19860436.pdf,1986,47mattox,ORD,184
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-437,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860437.pdf,ord19860437.pdf,1986,47mattox,ORD,185
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-438,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860438.pdf,ord19860438.pdf,1986,47mattox,ORD,186
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-439,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860439.pdf,ord19860439.pdf,1986,47mattox,ORD,187
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-440,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860440.pdf,ord19860440.pdf,1986,47mattox,ORD,188
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-441,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860441.pdf,ord19860441.pdf,1986,47mattox,ORD,189
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-442,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860442.pdf,ord19860442.pdf,1986,47mattox,ORD,190
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-443,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860443.pdf,ord19860443.pdf,1986,47mattox,ORD,191
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-444,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860444.pdf,ord19860444.pdf,1986,47mattox,ORD,192
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-445,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860445.pdf,ord19860445.pdf,1986,47mattox,ORD,193
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-446,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860446.pdf,ord19860446.pdf,1986,47mattox,ORD,194
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-447,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860447.pdf,ord19860447.pdf,1986,47mattox,ORD,195
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-448,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860448.pdf,ord19860448.pdf,1986,47mattox,ORD,196
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-449,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860449.pdf,ord19860449.pdf,1986,47mattox,ORD,197
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-450,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860450.pdf,ord19860450.pdf,1986,47mattox,ORD,198
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-451,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860451.pdf,ord19860451.pdf,1986,47mattox,ORD,199
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-452,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860452.pdf,ord19860452.pdf,1986,47mattox,ORD,200
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-453,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860453.pdf,ord19860453.pdf,1986,47mattox,ORD,201
Jim,Mattox,Jim Mattox,956,1/1/86,ORD-454,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1986/pdf/ord19860454.pdf,ord19860454.pdf,1986,47mattox,ORD,202
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-455,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870455.pdf,ord19870455.pdf,1987,47mattox,ORD,203
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-456,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870456.pdf,ord19870456.pdf,1987,47mattox,ORD,204
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-457,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870457.pdf,ord19870457.pdf,1987,47mattox,ORD,205
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-458,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870458.pdf,ord19870458.pdf,1987,47mattox,ORD,206
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-459,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870459.pdf,ord19870459.pdf,1987,47mattox,ORD,207
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-460,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870460.pdf,ord19870460.pdf,1987,47mattox,ORD,208
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-461,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870461.pdf,ord19870461.pdf,1987,47mattox,ORD,209
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-462,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870462.pdf,ord19870462.pdf,1987,47mattox,ORD,210
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-463,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870463.pdf,ord19870463.pdf,1987,47mattox,ORD,211
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-464,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870464.pdf,ord19870464.pdf,1987,47mattox,ORD,212
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-465,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870465.pdf,ord19870465.pdf,1987,47mattox,ORD,213
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-466,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870466.pdf,ord19870466.pdf,1987,47mattox,ORD,214
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-467,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870467.pdf,ord19870467.pdf,1987,47mattox,ORD,215
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-468,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870468.pdf,ord19870468.pdf,1987,47mattox,ORD,216
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-469,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870469.pdf,ord19870469.pdf,1987,47mattox,ORD,217
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-470,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870470.pdf,ord19870470.pdf,1987,47mattox,ORD,218
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-471,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870471.pdf,ord19870471.pdf,1987,47mattox,ORD,219
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-472,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870472.pdf,ord19870472.pdf,1987,47mattox,ORD,220
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-473,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870473.pdf,ord19870473.pdf,1987,47mattox,ORD,221
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-474,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870474.pdf,ord19870474.pdf,1987,47mattox,ORD,222
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-475,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870475.pdf,ord19870475.pdf,1987,47mattox,ORD,223
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-476,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870476.pdf,ord19870476.pdf,1987,47mattox,ORD,224
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-477,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870477.pdf,ord19870477.pdf,1987,47mattox,ORD,225
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-478,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870478.pdf,ord19870478.pdf,1987,47mattox,ORD,226
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-479,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870479.pdf,ord19870479.pdf,1987,47mattox,ORD,227
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-480,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870480.pdf,ord19870480.pdf,1987,47mattox,ORD,228
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-481,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870481.pdf,ord19870481.pdf,1987,47mattox,ORD,229
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-482,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870482.pdf,ord19870482.pdf,1987,47mattox,ORD,230
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-483,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870483.pdf,ord19870483.pdf,1987,47mattox,ORD,231
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-484,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870484.pdf,ord19870484.pdf,1987,47mattox,ORD,232
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-485,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870485.pdf,ord19870485.pdf,1987,47mattox,ORD,233
Jim,Mattox,Jim Mattox,956,1/1/87,ORD-486,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1987/pdf/ord19870486.pdf,ord19870486.pdf,1987,47mattox,ORD,234
Jim,Mattox,Jim Mattox,956,1/1/88,ORD-487,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1988/pdf/ord19880487.pdf,ord19880487.pdf,1988,47mattox,ORD,235
Jim,Mattox,Jim Mattox,956,1/1/88,ORD-488,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1988/pdf/ord19880488.pdf,ord19880488.pdf,1988,47mattox,ORD,236
Jim,Mattox,Jim Mattox,956,1/1/88,ORD-489,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1988/pdf/ord19880489.pdf,ord19880489.pdf,1988,47mattox,ORD,237
Jim,Mattox,Jim Mattox,956,1/1/88,ORD-490,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1988/pdf/ord19880490.pdf,ord19880490.pdf,1988,47mattox,ORD,238
Jim,Mattox,Jim Mattox,956,1/1/88,ORD-491,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1988/pdf/ord19880491.pdf,ord19880491.pdf,1988,47mattox,ORD,239
Jim,Mattox,Jim Mattox,956,1/1/88,ORD-492,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1988/pdf/ord19880492.pdf,ord19880492.pdf,1988,47mattox,ORD,240
Jim,Mattox,Jim Mattox,956,1/1/88,ORD-493,,https://www2.texasattorneygeneral.gov/opinions/openrecords/47mattox/ord/1988/pdf/ord19880493.pdf,ord19880493.pdf,1988,47mattox,ORD,241
